Order_Date,Running_Revenue
1/28/2015,61976.30800000003
1/28/2016,62015.98800000003
1/28/2017,63023.50800000003
1/28/2017,63023.50800000003
1/28/2017,63023.50800000003
1/28/2017,63023.50800000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/29/2017,63318.35000000003
1/3/2014,63334.798000000024
1/3/2015,65103.01960000002
1/3/2015,65103.01960000002
1/3/2015,65103.01960000002
1/3/2015,65103.01960000002
1/3/2016,67198.84960000003
1/3/2016,67198.84960000003
1/3/2016,67198.84960000003
1/3/2016,67198.84960000003
1/3/2016,67198.84960000003
1/3/2016,67198.84960000003
1/3/2017,69269.12160000003
1/3/2017,69269.12160000003
1/3/2017,69269.12160000003
1/30/2014,69509.62160000003
1/30/2014,69509.62160000003
1/30/2015,71671.26160000003
1/30/2015,71671.26160000003
1/30/2015,71671.26160000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2016,74778.57760000003
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/30/2017,78527.91260000005
1/31/2014,78818.57860000005
1/31/2015,78917.83860000006
1/31/2015,78917.83860000006
1/31/2015,78917.83860000006
1/31/2016,80519.39260000006
1/31/2016,80519.39260000006
1/31/2016,80519.39260000006
1/31/2016,80519.39260000006
1/31/2016,80519.39260000006
1/31/2016,80519.39260000006
1/4/2014,80807.45260000006
1/4/2014,80807.45260000006
1/4/2014,80807.45260000006
1/4/2015,81071.91260000005
1/4/2015,81071.91260000005
1/4/2015,81071.91260000005
1/4/2016,82141.13260000006
1/4/2016,82141.13260000006
1/4/2016,82141.13260000006
1/5/2014,82160.66860000005
1/5/2015,82455.94060000006
1/5/2015,82455.94060000006
1/5/2015,82455.94060000006
1/5/2015,82455.94060000006
1/5/2015,82455.94060000006
1/5/2015,82455.94060000006
1/5/2016,82711.84460000005
1/5/2016,82711.84460000005
1/5/2016,82711.84460000005
1/6/2014,87118.94460000005
1/6/2014,87118.94460000005
1/6/2014,87118.94460000005
1/6/2014,87118.94460000005
1/6/2014,87118.94460000005
1/6/2014,87118.94460000005
1/6/2014,87118.94460000005
1/6/2014,87118.94460000005
1/6/2014,87118.94460000005
1/6/2015,87150.48260000005
1/6/2015,87150.48260000005
1/6/2017,87184.22260000005
1/7/2014,87271.38060000005
1/7/2014,87271.38060000005
1/7/2016,87354.95660000005
1/7/2016,87354.95660000005
1/7/2016,87354.95660000005
1/7/2017,90750.54660000006
1/7/2017,90750.54660000006
1/7/2017,90750.54660000006
1/7/2017,90750.54660000006
1/7/2017,90750.54660000006
1/7/2017,90750.54660000006
1/8/2016,92609.70460000006
1/8/2016,92609.70460000006
1/8/2016,92609.70460000006
1/8/2016,92609.70460000006
1/8/2016,92609.70460000006
1/8/2017,93502.68460000005
1/9/2014,93543.22860000005
1/9/2014,93543.22860000005
1/9/2015,93907.29860000005
1/9/2015,93907.29860000005
1/9/2015,93907.29860000005
1/9/2015,93907.29860000005
1/9/2016,94650.34460000005
1/9/2016,94650.34460000005
1/9/2016,94650.34460000005
1/9/2017,94924.83560000005
10/1/2014,94929.54560000006
10/1/2015,96087.95960000005
10/1/2015,96087.95960000005
10/1/2015,96087.95960000005
10/1/2015,96087.95960000005
10/1/2015,96087.95960000005
10/1/2015,96087.95960000005
10/1/2016,96869.37360000005
10/1/2016,96869.37360000005
10/1/2016,96869.37360000005
10/1/2016,96869.37360000005
10/1/2016,96869.37360000005
10/1/2016,96869.37360000005
10/1/2016,96869.37360000005
10/1/2016,96869.37360000005
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/1/2017,99847.83960000006
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2014,101897.22560000008
10/10/2015,104145.41960000008
10/10/2015,104145.41960000008
10/10/2015,104145.41960000008
10/10/2015,104145.41960000008
10/10/2015,104145.41960000008
10/10/2016,104428.17260000008
10/10/2016,104428.17260000008
10/10/2016,104428.17260000008
10/10/2016,104428.17260000008
10/10/2016,104428.17260000008
10/10/2016,104428.17260000008
10/10/2016,104428.17260000008
10/10/2017,104667.53060000007
10/11/2014,106048.69460000006
10/11/2014,106048.69460000006
10/11/2014,106048.69460000006
10/11/2014,106048.69460000006
10/11/2014,106048.69460000006
10/11/2014,106048.69460000006
10/11/2014,106048.69460000006
10/11/2014,106048.69460000006
10/11/2014,106048.69460000006
10/11/2015,107060.59010000006
10/11/2015,107060.59010000006
10/11/2015,107060.59010000006
10/11/2016,107093.65410000006
10/11/2016,107093.65410000006
10/12/2014,107152.18410000006
10/12/2014,107152.18410000006
10/12/2014,107152.18410000006
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2015,109542.94210000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/12/2017,115178.29610000004
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2014,117390.47810000002
10/13/2015,117762.13810000003
10/13/2015,117762.13810000003
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2016,119412.75610000001
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/13/2017,127818.55810000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2014,132344.04210000002
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2016,135679.93010000003
10/14/2017,135814.26210000002
10/14/2017,135814.26210000002
10/14/2017,135814.26210000002
10/14/2017,135814.26210000002
10/14/2017,135814.26210000002
10/15/2014,136020.9861
10/15/2014,136020.9861
10/15/2014,136020.9861
10/15/2015,139240.5401
10/15/2015,139240.5401
10/15/2015,139240.5401
10/15/2015,139240.5401
10/15/2015,139240.5401
10/15/2015,139240.5401
10/15/2015,139240.5401
10/15/2015,139240.5401
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2016,140860.6901
10/15/2017,141878.6301
10/15/2017,141878.6301
10/15/2017,141878.6301
10/15/2017,141878.6301
10/15/2017,141878.6301
10/15/2017,141878.6301
10/15/2017,141878.6301
10/15/2017,141878.6301
10/16/2014,142072.95210000002
10/16/2014,142072.95210000002
10/16/2015,142897.92210000003
10/16/2016,143040.10410000003
10/16/2017,146513.7011
10/16/2017,146513.7011
10/16/2017,146513.7011
10/16/2017,146513.7011
10/16/2017,146513.7011
10/16/2017,146513.7011
10/17/2014,146649.7691
10/17/2014,146649.7691
10/17/2014,146649.7691
10/17/2015,146727.6491
10/17/2016,149680.99510000003
10/17/2016,149680.99510000003
10/17/2016,149680.99510000003
10/17/2016,149680.99510000003
10/17/2016,149680.99510000003
10/17/2016,149680.99510000003
10/17/2017,149807.3471
10/17/2017,149807.3471
10/17/2017,149807.3471
10/17/2017,149807.3471
10/18/2014,152942.26310000004
10/18/2014,152942.26310000004
10/18/2014,152942.26310000004
10/18/2014,152942.26310000004
10/18/2014,152942.26310000004
10/18/2014,152942.26310000004
10/18/2014,152942.26310000004
10/18/2014,152942.26310000004
10/18/2014,152942.26310000004
10/18/2015,153320.75710000002
10/18/2015,153320.75710000002
10/18/2015,153320.75710000002
10/18/2015,153320.75710000002
10/18/2015,153320.75710000002
10/18/2016,153628.67710000003
10/19/2014,154269.78110000005
10/19/2014,154269.78110000005
10/19/2014,154269.78110000005
10/19/2014,154269.78110000005
10/19/2014,154269.78110000005
10/19/2014,154269.78110000005
10/19/2014,154269.78110000005
10/19/2015,156404.87110000008
10/19/2015,156404.87110000008
10/19/2015,156404.87110000008
10/19/2015,156404.87110000008
10/19/2015,156404.87110000008
10/19/2015,156404.87110000008
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/19/2017,159186.74130000005
10/2/2014,159784.88530000002
10/2/2014,159784.88530000002
10/2/2014,159784.88530000002
10/2/2014,159784.88530000002
10/2/2014,159784.88530000002
10/2/2014,159784.88530000002
10/2/2014,159784.88530000002
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2015,161054.1513
10/2/2016,179507.1233
10/2/2016,179507.1233
10/2/2016,179507.1233
10/2/2016,179507.1233
10/2/2016,179507.1233
10/2/2016,179507.1233
10/2/2016,179507.1233
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/2/2017,184925.14529999997
10/20/2014,186426.24929999997
10/20/2014,186426.24929999997
10/20/2014,186426.24929999997
10/20/2014,186426.24929999997
10/20/2014,186426.24929999997
10/20/2014,186426.24929999997
10/20/2014,186426.24929999997
10/20/2014,186426.24929999997
10/20/2015,187146.33529999998
10/20/2015,187146.33529999998
10/20/2015,187146.33529999998
10/20/2015,187146.33529999998
10/20/2015,187146.33529999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2016,188092.50929999998
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/20/2017,189426.36729999995
10/21/2014,190782.96929999994
10/21/2014,190782.96929999994
10/21/2014,190782.96929999994
10/21/2014,190782.96929999994
10/21/2014,190782.96929999994
10/21/2014,190782.96929999994
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2016,198734.5613
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/21/2017,203271.7623
10/22/2014,203495.57030000002
10/22/2014,203495.57030000002
10/22/2015,203510.69830000002
10/22/2015,203510.69830000002
10/22/2016,203698.97830000002
10/22/2016,203698.97830000002
10/22/2016,203698.97830000002
10/22/2016,203698.97830000002
10/22/2016,203698.97830000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/22/2017,218857.85530000002
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2015,221120.1513
10/23/2016,221587.57329999996
10/23/2016,221587.57329999996
10/23/2016,221587.57329999996
10/23/2016,221587.57329999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/23/2017,224939.96729999996
10/24/2014,224996.45729999995
10/24/2014,224996.45729999995
10/24/2014,224996.45729999995
10/24/2015,225827.60229999994
10/24/2015,225827.60229999994
10/24/2015,225827.60229999994
10/24/2015,225827.60229999994
10/24/2015,225827.60229999994
10/24/2016,227193.10029999993
10/24/2016,227193.10029999993
10/24/2016,227193.10029999993
10/24/2016,227193.10029999993
10/24/2016,227193.10029999993
10/24/2016,227193.10029999993
10/24/2017,227722.18529999992
10/24/2017,227722.18529999992
10/25/2014,227826.06729999994
10/25/2014,227826.06729999994
10/25/2014,227826.06729999994
10/25/2015,229251.47929999995
10/25/2015,229251.47929999995
10/25/2015,229251.47929999995
10/25/2015,229251.47929999995
10/25/2015,229251.47929999995
10/25/2015,229251.47929999995
10/25/2016,230035.43929999994
10/26/2014,230483.31929999994
10/26/2014,230483.31929999994
10/26/2015,231878.6523
10/26/2015,231878.6523
10/26/2015,231878.6523
10/26/2015,231878.6523
10/26/2015,231878.6523
10/26/2015,231878.6523
10/26/2015,231878.6523
10/26/2015,231878.6523
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/26/2017,232878.52029999997
10/27/2014,232900.84029999995
10/27/2014,232900.84029999995
10/27/2016,233879.63030000002
10/27/2016,233879.63030000002
10/27/2016,233879.63030000002
10/27/2016,233879.63030000002
10/27/2016,233879.63030000002
10/27/2016,233879.63030000002
10/27/2016,233879.63030000002
10/27/2016,233879.63030000002
10/27/2016,233879.63030000002
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/27/2017,234965.95030000005
10/28/2014,236476.53230000005
10/28/2014,236476.53230000005
10/28/2014,236476.53230000005
10/28/2014,236476.53230000005
10/28/2014,236476.53230000005
10/28/2014,236476.53230000005
10/28/2015,236581.04230000006
10/28/2015,236581.04230000006
10/28/2015,236581.04230000006
10/28/2015,236581.04230000006
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2016,239480.06330000004
10/28/2017,239888.78930000003
10/28/2017,239888.78930000003
10/28/2017,239888.78930000003
10/28/2017,239888.78930000003
10/28/2017,239888.78930000003
10/28/2017,239888.78930000003
10/28/2017,239888.78930000003
10/28/2017,239888.78930000003
10/29/2014,242702.60130000004
10/29/2014,242702.60130000004
10/29/2014,242702.60130000004
10/29/2015,242946.84130000003
10/29/2015,242946.84130000003
10/29/2016,243077.99530000004
10/29/2016,243077.99530000004
10/29/2016,243077.99530000004
10/29/2016,243077.99530000004
10/29/2017,243124.95530000003
10/3/2014,243987.6383000001
10/3/2014,243987.6383000001
10/3/2014,243987.6383000001
10/3/2014,243987.6383000001
10/3/2014,243987.6383000001
10/3/2014,243987.6383000001
